path,model,done,total_duration,load_duration,prompt_eval_duration,eval_duration,input_tokens,output_tokens
executive-order-9132-assignment-frequencies-government-radio-stations.json,,,,,,,,
executive-order-9130-reserving-certain-public-lands-connection-with-the-randolph-county.json,qwen2.5,True,454128267.0,28313010.0,13000000.0,400000000.0,376.0,41.0
executive-order-9132-withdrawing-public-lands-for-use-the-war-department-connection-with.json,qwen2.5,True,346238526.0,11177870.0,6000000.0,323000000.0,376.0,41.0
executive-order-9131-exemption-leo-mcintire-from-compulsory-retirement-for-age.json,qwen2.5,True,431828249.0,14523687.0,5000000.0,404000000.0,376.0,41.0
executive-order-9133-transferring-certain-motor-repair-shops-with-their-personnel-and.json,qwen2.5,True,425528564.0,12258765.0,8000000.0,399000000.0,376.0,41.0
executive-order-9134-amendment-executive-order-no-8757-may-20-1941-establishing-the-office.json,qwen2.5,True,352624448.0,10764635.0,7000000.0,329000000.0,376.0,41.0
executive-order-9135-establishing-the-interdepartmental-committee-for-the-voluntary-pay.json,qwen2.5,True,457284513.0,28362593.0,8000000.0,407000000.0,376.0,41.0
executive-order-9136-modifying-executive-orders-no-191912-april-21-1914-no-2728-october-8.json,qwen2.5,True,438367572.0,18952269.0,8000000.0,398000000.0,376.0,41.0
executive-order-9137-withdrawing-public-lands-for-use-the-war-department-for-flood-control.json,qwen2.5,True,353685363.0,11059751.0,7000000.0,329000000.0,376.0,41.0
executive-order-9139-establishing-the-war-manpower-commission-the-executive-office-the.json,qwen2.5,True,447922651.0,28459467.0,8000000.0,398000000.0,376.0,41.0
executive-order-9138-providing-further-for-the-administration-the-requisitioning-property.json,qwen2.5,True,814769923.0,29029230.0,11000000.0,761000000.0,412.0,76.0
executive-order-9141-possession-and-operation-plants-brewster-aeronautical-corporation.json,qwen2.5,True,468999466.0,28165319.0,14000000.0,413000000.0,376.0,41.0
executive-order-9140-establishing-the-safford-national-wildlife-refuge.json,qwen2.5,True,934506323.0,10731625.0,10000000.0,908000000.0,447.0,112.0
executive-order-9142-transferring-certain-functions-property-and-personnel-from-the.json,qwen2.5,True,664879092.0,29083142.0,10000000.0,613000000.0,397.0,61.0
executive-order-9144-exemption-herbert-h-evans-from-compulsory-retirement-for-age.json,qwen2.5,True,357020119.0,12213067.0,7000000.0,332000000.0,376.0,41.0
executive-order-9143-withdrawing-public-lands-for-use-the-war-department-for-holding.json,qwen2.5,True,453879447.0,29359878.0,12000000.0,399000000.0,376.0,41.0
executive-order-9146-authorizing-the-secretary-the-interior-withdraw-and-reserve-public.json,qwen2.5,True,345209342.0,10988634.0,6000000.0,322000000.0,376.0,41.0
executive-order-9145-reserving-public-lands-for-the-use-the-alaska-road-commission.json,qwen2.5,True,457683874.0,26481992.0,8000000.0,409000000.0,376.0,41.0
executive-order-9147-revocation-executive-order-no-2987-november-4-1918-placing-certain.json,qwen2.5,True,443390154.0,28256723.0,8000000.0,399000000.0,376.0,41.0
executive-order-9148-transferring-credit-union-functions-records-property-and-personnel.json,qwen2.5,True,352688396.0,10943155.0,7000000.0,329000000.0,376.0,41.0
executive-order-9149-amendment-executive-order-5643-june-8-1931-prescribing-regulations.json,qwen2.5,True,457193513.0,28392110.0,8000000.0,407000000.0,376.0,41.0
executive-order-9150-authorizing-the-federal-public-housing-commissioner-national-housing.json,qwen2.5,True,446902946.0,28290507.0,8000000.0,398000000.0,376.0,41.0
executive-order-9151-transfer-certain-public-land-from-public-buildings-administration.json,qwen2.5,True,350924319.0,11030197.0,7000000.0,327000000.0,376.0,41.0
executive-order-9152-directions-and-regulations-concerning-census-reports.json,qwen2.5,True,466973710.0,28350330.0,17000000.0,408000000.0,376.0,41.0
executive-order-9153-withdrawing-public-lands-for-use-the-war-department-for-military.json,qwen2.5,True,350264160.0,10877365.0,7000000.0,327000000.0,376.0,41.0
executive-order-9153-amending-executive-order-no-8950-november-26-1941-establishing.json,qwen2.5,True,769109587.0,28549860.0,11000000.0,716000000.0,410.0,73.0
executive-order-9154-authorizing-certain-exclusions-from-the-operation-the-civil-service.json,qwen2.5,True,436098885.0,28193442.0,8000000.0,387000000.0,374.0,39.0
executive-order-9155-approving-regulations-the-civil-service-commission-relating.json,qwen2.5,True,430784033.0,10789854.0,7000000.0,407000000.0,407.0,50.0
executive-order-9156-further-defining-the-functions-and-duties-the-office-defense.json,qwen2.5,True,431194840.0,29241624.0,8000000.0,381000000.0,374.0,39.0
executive-order-9158-air-medal.json,qwen2.5,True,347365356.0,11345124.0,7000000.0,323000000.0,375.0,40.0
executive-order-9157-regulations-with-respect-the-making-available-records-schedules.json,qwen2.5,True,446103990.0,28144059.0,11000000.0,394000000.0,374.0,39.0
executive-order-9160-amendment-executive-order-no-8910-september-27-1941-transferring.json,qwen2.5,True,338157886.0,10888703.0,6000000.0,315000000.0,375.0,40.0
executive-order-9159-amendment-executive-order-no-7126-submission-certain-estimates-the.json,qwen2.5,True,449276276.0,28488383.0,18000000.0,390000000.0,375.0,40.0
executive-order-9161-revoking-executive-order-no-8975-december-13-1941.json,qwen2.5,True,448340779.0,28622367.0,8000000.0,398000000.0,375.0,40.0
executive-order-9163-establishing-womens-army-auxiliary-corps-and-providing-for-its.json,qwen2.5,True,439079688.0,28875919.0,8000000.0,389000000.0,375.0,40.0
executive-order-9162-designating-the-ports-guayanilla-puerto-rico-and-jobos-puerto-rico.json,qwen2.5,True,495068656.0,11048064.0,8000000.0,470000000.0,394.0,58.0
executive-order-9164-amending-section-1-executive-order-no-8986-december-19-1941.json,qwen2.5,True,440962615.0,28291008.0,8000000.0,397000000.0,375.0,40.0
executive-order-9165-providing-for-the-protection-essential-facilities-from-sabotage-and.json,qwen2.5,True,445769095.0,28760630.0,17000000.0,387000000.0,375.0,40.0
executive-order-9166-establishing-the-lamesteer-national-wildlife-refuge.json,qwen2.5,True,467593953.0,10808051.0,8000000.0,442000000.0,391.0,55.0
executive-order-9167-establishing-the-halfbreed-lake-national-wildlife-refuge.json,qwen2.5,True,601558262.0,28369257.0,9000000.0,550000000.0,391.0,55.0
executive-order-9169-possession-relinquished-plants-brewster-aeronautical-corporation.json,qwen2.5,True,345108252.0,10788622.0,7000000.0,322000000.0,375.0,40.0
executive-order-9168-establishing-matagorda-bay-defensive-sea-area.json,qwen2.5,True,437930867.0,28373535.0,8000000.0,388000000.0,375.0,40.0
executive-order-9172-establishing-panel-for-the-creation-emergency-boards-for-the.json,qwen2.5,True,437771826.0,28253627.0,8000000.0,388000000.0,375.0,40.0
executive-order-9170-making-certain-navigation-laws-the-united-states-applicable-the.json,qwen2.5,True,650650442.0,27141544.0,9000000.0,601000000.0,396.0,60.0
executive-order-9171-enlarging-the-naval-radio-station-summit-canal-zone.json,qwen2.5,True,577423808.0,11323731.0,8000000.0,552000000.0,404.0,68.0
executive-order-9173-transferring-the-control-and-jurisdiction-over-certain-property.json,qwen2.5,True,439193245.0,29133989.0,8000000.0,388000000.0,375.0,40.0
executive-order-9175-amendment-section-23-the-regulations-governing-highways-vehicles-and.json,qwen2.5,True,349712208.0,10854381.0,7000000.0,326000000.0,375.0,40.0
executive-order-9174-exemption-harry-p-hoby-from-compulsory-retirement-for-age.json,qwen2.5,True,449571919.0,29039780.0,8000000.0,399000000.0,375.0,40.0
executive-order-9177-defining-additional-functions-duties-and-powers-the-secretary-war-the.json,qwen2.5,True,345164778.0,12250763.0,7000000.0,320000000.0,375.0,40.0
executive-order-9178-authorizing-the-secretary-the-interior-acquire-and-dispose-property.json,qwen2.5,True,463164849.0,28411176.0,17000000.0,404000000.0,375.0,40.0
executive-order-9176-transferring-the-administration-the-act-june-8-1938-amended-requiring.json,qwen2.5,True,630559140.0,28295517.0,16000000.0,580000000.0,395.0,59.0
executive-order-9179-authorizing-the-commissioner-public-roads-federal-works-agency.json,qwen2.5,True,337228082.0,12104712.0,7000000.0,312000000.0,374.0,39.0
executive-order-9180-authorizing-the-secretary-the-interior-enter-into-contracts-for-the.json,qwen2.5,True,437780192.0,28221717.0,8000000.0,388000000.0,374.0,39.0
executive-order-9182-consolidating-certain-war-information-functions-into-office-war.json,qwen2.5,True,346837300.0,11944791.0,7000000.0,322000000.0,375.0,40.0
executive-order-9181-administration-the-federal-government-services-alaska.json,qwen2.5,True,449032666.0,28573245.0,17000000.0,391000000.0,375.0,40.0
executive-order-9184-amending-executive-order-no-9139-april-18-1942-provide-for-the.json,qwen2.5,True,344228032.0,10976546.0,7000000.0,320000000.0,375.0,40.0
executive-order-9183-changing-the-name-the-defense-communications-board-board-war.json,qwen2.5,True,445579116.0,26216397.0,8000000.0,397000000.0,375.0,40.0
executive-order-9185-establishing-the-susquehanna-national-wildlife-refuge.json,qwen2.5,True,584092029.0,13839909.0,19000000.0,539000000.0,391.0,55.0
executive-order-9186-authorizing-the-federal-works-administration-acquire-and-dispose.json,qwen2.5,True,343629046.0,11284431.0,7000000.0,319000000.0,375.0,40.0
executive-order-9187-transferring-certain-personnel-from-the-coast-and-geodetic-survey-the.json,qwen2.5,True,443956505.0,26285378.0,8000000.0,397000000.0,375.0,40.0
executive-order-9189-suspending-certain-statutory-provisions-relating-employment-the-canal.json,qwen2.5,True,336703419.0,10913240.0,7000000.0,313000000.0,374.0,39.0
executive-order-9188-suspending-certain-statutory-provisions-relating-employment-the-canal.json,qwen2.5,True,439228263.0,29046333.0,8000000.0,390000000.0,375.0,40.0
executive-order-9190-amending-executive-order-no-8197-july-11-1939-prescribing-regulations.json,qwen2.5,True,445971472.0,28378143.0,18000000.0,386000000.0,374.0,39.0
executive-order-9191-amending-the-foreign-service-regulations-the-united-states.json,qwen2.5,True,434177202.0,10723653.0,8000000.0,410000000.0,393.0,51.0
executive-order-9192-amending-executive-order-no-9140-april-20-1942-establishing-the.json,qwen2.5,True,440474812.0,28278965.0,18000000.0,381000000.0,374.0,39.0
executive-order-9193-amending-executive-order-no-9095-establishing-the-office-alien.json,qwen2.5,True,458058091.0,29081790.0,17000000.0,398000000.0,374.0,39.0
executive-order-9195-regulations-relating-aerial-flights-personnel-the-army-navy-marine.json,qwen2.5,True,429495237.0,28159177.0,8000000.0,380000000.0,374.0,39.0
executive-order-9194-transferring-duties-and-functions-with-respect-acquisition-and.json,qwen2.5,True,504765212.0,10923415.0,8000000.0,480000000.0,395.0,59.0
executive-order-9196-government-purchases-prison-made-goods.json,qwen2.5,True,444564520.0,28610545.0,11000000.0,392000000.0,374.0,39.0
executive-order-9198-transfer-merchant-marine-training-functions.json,qwen2.5,True,344175354.0,11381698.0,7000000.0,320000000.0,375.0,40.0
executive-order-9197-transferring-certain-lands-from-the-secretary-agriculture-the.json,qwen2.5,True,431226646.0,27763817.0,10000000.0,380000000.0,374.0,39.0
executive-order-92.json,qwen2.5,True,216243764.0,11430572.0,7000000.0,192000000.0,358.0,24.0
executive-order-9199-exemption-dr-howard-k-tuttle-from-compulsory-retirement-for-age.json,qwen2.5,True,451089435.0,28245431.0,8000000.0,402000000.0,375.0,40.0
executive-order-9200-amending-subdivision-ii-schedule-the-civil-service-rules.json,qwen2.5,True,437803258.0,28249910.0,8000000.0,389000000.0,375.0,40.0
executive-order-9201-exemption-morris-b-hostetter-from-compulsory-retirement-for-age.json,qwen2.5,True,345379907.0,11422330.0,6000000.0,322000000.0,375.0,40.0
executive-order-9202-exemption-oscar-l-moritz-from-compulsory-retirement-for-age.json,qwen2.5,True,446894738.0,28763797.0,8000000.0,397000000.0,375.0,40.0
executive-order-9204-coordination-federal-activities-affecting-the-fishery-industry.json,qwen2.5,True,343546804.0,10605454.0,7000000.0,320000000.0,375.0,40.0
executive-order-9203-authorizing-the-procurement-division-use-manila-fiber-acquired.json,qwen2.5,True,437504421.0,28341203.0,8000000.0,388000000.0,375.0,40.0
executive-order-9205-establishing-the-presidents-war-relief-control-board-and-defining-its.json,qwen2.5,True,446755945.0,28214943.0,8000000.0,397000000.0,375.0,40.0
executive-order-9206-prescribing-regulations-governing-the-granting-allowances-for.json,qwen2.5,True,342563347.0,11374097.0,7000000.0,318000000.0,375.0,40.0
executive-order-9207-extending-the-limits-the-customs-port-entry-salem-massachusetts.json,qwen2.5,True,631836852.0,29117728.0,19000000.0,570000000.0,394.0,58.0
executive-order-9208-exemption-john-f-phillips-from-compulsory-retirement-for-age.json,qwen2.5,True,445748742.0,28388784.0,8000000.0,397000000.0,375.0,40.0
executive-order-9209-regulations-governing-the-payment-additional-compensation-enlisted.json,qwen2.5,True,485944992.0,11044599.0,8000000.0,461000000.0,393.0,57.0
executive-order-9211-authorizing-the-division-central-administrative-services-the-office.json,qwen2.5,True,429029886.0,17359875.0,8000000.0,396000000.0,375.0,40.0
executive-order-9212-transportation-the-united-states-certain-employees-terminating.json,qwen2.5,True,344747542.0,11218642.0,7000000.0,321000000.0,375.0,40.0
executive-order-9210-regulations-governing-the-payment-additional-compensation-enlisted.json,qwen2.5,True,618454695.0,28317589.0,19000000.0,558000000.0,393.0,57.0
executive-order-9214-extending-the-authority-the-office-defense-transportation-domestic.json,qwen2.5,True,349200439.0,11093282.0,8000000.0,323000000.0,375.0,40.0
executive-order-9215-authorizing-the-secretary-war-assume-full-control-certain-airports.json,qwen2.5,True,449454111.0,28476260.0,18000000.0,389000000.0,375.0,40.0
executive-order-9213-extending-the-existence-the-quetico-superior-committee.json,qwen2.5,True,616963713.0,14916554.0,11000000.0,583000000.0,394.0,58.0
executive-order-9216-authorizing-the-adjutant-general-execute-certificates-facts-or-events.json,qwen2.5,True,343550752.0,11585157.0,7000000.0,319000000.0,375.0,40.0
executive-order-9217-authorizing-the-reconstruction-finance-corporation-acquire-and.json,qwen2.5,True,449267177.0,28837997.0,17000000.0,389000000.0,375.0,40.0
executive-order-9219-extension-the-provisions-executive-order-no-9001-december-27-1941-the.json,qwen2.5,True,353037094.0,12306478.0,7000000.0,328000000.0,376.0,41.0
executive-order-9218-authorizing-the-office-scientific-research-and-development-the-office.json,qwen2.5,True,465533143.0,28345732.0,8000000.0,415000000.0,376.0,41.0
executive-order-9221-extension-the-provisions-executive-order-no-9001-december-27-1941.json,qwen2.5,True,353083585.0,11203890.0,7000000.0,329000000.0,376.0,41.0
executive-order-9220-authorizing-the-secretary-the-navy-take-possession-and-operate-the.json,qwen2.5,True,523928174.0,19028184.0,11000000.0,486000000.0,385.0,50.0
executive-order-9222-authorizing-the-payment-monetary-allowances-lieu-transportation-kind.json,qwen2.5,True,457860279.0,27959158.0,8000000.0,409000000.0,376.0,41.0
executive-order-9223-changing-effective-date-provision-regulations-governing-payment.json,qwen2.5,True,449995929.0,10969085.0,8000000.0,426000000.0,389.0,53.0
executive-order-9224-transferring-jurisdiction-over-certain-lands-from-the-secretary.json,qwen2.5,True,457235644.0,28444671.0,18000000.0,398000000.0,376.0,41.0
executive-order-9225-authorizing-the-secretary-war-take-possession-and-operate-the-plant.json,qwen2.5,True,586283128.0,28348999.0,8000000.0,536000000.0,389.0,54.0
executive-order-9226-regulations-governing-the-furnishing-clothing-kind-or-payment-cash.json,qwen2.5,True,349834280.0,10881493.0,6000000.0,327000000.0,376.0,41.0
executive-order-9227-amendment-executive-order-no-4314-september-25-1925-establishing.json,qwen2.5,True,446728556.0,26676311.0,8000000.0,398000000.0,376.0,41.0
executive-order-9228-amendment-executive-order-no-4314-september-25-1925-establishing.json,qwen2.5,True,442649157.0,14537384.0,10000000.0,411000000.0,376.0,41.0
executive-order-9229-possession-relinquished-bayonne-plant-general-cable-corporation.json,qwen2.5,True,353790194.0,10907702.0,8000000.0,329000000.0,376.0,41.0
executive-order-9230-amending-section-3-executive-order-no-8743-april-23-1941-extending.json,qwen2.5,True,436947156.0,17872709.0,8000000.0,398000000.0,376.0,41.0
executive-order-9231-suspension-eight-hour-law-mechanics-and-laborers-employed-the.json,qwen2.5,True,473977095.0,28839701.0,18000000.0,414000000.0,376.0,41.0
executive-order-9232-transferring-the-functions-the-sample-surveys-section-the-work.json,qwen2.5,True,500846200.0,11120864.0,8000000.0,476000000.0,395.0,59.0
executive-order-9233-extension-the-provisions-executive-order-9001-december-27-1941-the.json,qwen2.5,True,466311594.0,26532639.0,18000000.0,409000000.0,376.0,41.0
executive-order-9235-providing-for-the-effective-utilization-supplies-and-equipment.json,qwen2.5,True,452189389.0,11286494.0,7000000.0,427000000.0,389.0,53.0
executive-order-9236-transfer-the-survey-ship-pathfinder-the-navy-department-and-transfer.json,qwen2.5,True,427929538.0,28273796.0,8000000.0,380000000.0,374.0,39.0
executive-order-9237-authorizing-the-appointment-certain-employees-the-postal-service.json,qwen2.5,True,418972137.0,10835944.0,8000000.0,394000000.0,385.0,49.0
executive-order-9234-establishing-ten-wildlife-management-areas.json,qwen2.5,True,952117649.0,28276952.0,19000000.0,891000000.0,422.0,89.0
executive-order-9238-exemption-rudolph-forster-and-maurice-c-latta-from-compulsory.json,qwen2.5,True,412909107.0,19203737.0,5000000.0,375000000.0,374.0,39.0
executive-order-9241-extension-the-provisions-executive-order-no-9001-december-27-1941-the.json,qwen2.5,True,428207116.0,26412581.0,8000000.0,381000000.0,374.0,39.0
executive-order-9240-regulations-relating-overtime-wage-compensation.json,qwen2.5,True,640816486.0,28606939.0,10000000.0,591000000.0,395.0,59.0
executive-order-9239-amending-subdivision-xi-schedule-and-revoking-paragraph-2-subdivision.json,qwen2.5,True,843485568.0,10651744.0,10000000.0,817000000.0,439.0,101.0
executive-order-9242-amending-executive-order-no-9158-may-11-1942-provide-that-the-air.json,qwen2.5,True,434376426.0,15085745.0,18000000.0,394000000.0,375.0,40.0
executive-order-9242-authorizing-the-procurement-division-use-optical-glass-acquired.json,qwen2.5,True,463728189.0,26628300.0,18000000.0,405000000.0,375.0,40.0
executive-order-9243-providing-for-the-transfer-and-release-federal-personnel.json,qwen2.5,True,345941753.0,11257431.0,7000000.0,321000000.0,375.0,40.0
executive-order-9245-transferring-the-secretary-the-interior-the-functions-the-united.json,qwen2.5,True,447138387.0,26698965.0,9000000.0,398000000.0,375.0,40.0
executive-order-9244-amending-executive-order-no-9054-entitled-establishing-war-shipping.json,qwen2.5,True,613489600.0,27891650.0,14000000.0,565000000.0,393.0,57.0
executive-order-9246-providing-for-the-coordination-and-control-the-rubber-program.json,qwen2.5,True,522589076.0,11487879.0,7000000.0,496000000.0,398.0,62.0
executive-order-9247-transferring-certain-employment-service-and-training-functions-the.json,qwen2.5,True,444740723.0,26608803.0,8000000.0,397000000.0,375.0,40.0
executive-order-9249-authorizing-the-secretary-agriculture-acquire-and-dispose-property.json,qwen2.5,True,336572630.0,11113393.0,7000000.0,312000000.0,374.0,39.0
executive-order-9248-amending-executive-order-no-9240-entitled-regulations-relating.json,qwen2.5,True,451973843.0,28149510.0,18000000.0,392000000.0,375.0,40.0
executive-order-9251-suspension-eight-hour-law-laborers-and-mechanics-employed-the-civil.json,qwen2.5,True,339250551.0,13132788.0,7000000.0,313000000.0,374.0,39.0
executive-order-9250-providing-for-the-stabilizing-the-national-economy.json,qwen2.5,True,436716461.0,28210295.0,8000000.0,388000000.0,374.0,39.0
executive-order-9252-approving-regulations-the-civil-service-commission-relating.json,qwen2.5,True,503539872.0,28165891.0,9000000.0,455000000.0,395.0,46.0
executive-order-9253-extension-the-provisions-executive-order-no-9001-december-27-1941.json,qwen2.5,True,333378407.0,10983086.0,6000000.0,310000000.0,374.0,39.0
executive-order-9254-possession-and-operation-plants-triumph-explosives-inc-and-affiliates.json,qwen2.5,True,445544250.0,26554289.0,8000000.0,398000000.0,375.0,40.0
executive-order-9255-prescribing-regulations-governing-the-payment-rental-allowances.json,qwen2.5,True,438103547.0,28165650.0,8000000.0,388000000.0,375.0,40.0
executive-order-9256-termination-and-liquidation-the-electric-home-and-farm-authority.json,qwen2.5,True,525158176.0,10678145.0,9000000.0,500000000.0,400.0,62.0
executive-order-9259-authorizing-the-civil-service-commission-confer-classified-civil.json,qwen2.5,True,345926792.0,10728851.0,7000000.0,322000000.0,375.0,40.0
executive-order-9258-inspection-the-office-price-administration-corporation-statistical.json,qwen2.5,True,540878158.0,24415317.0,9000000.0,494000000.0,386.0,50.0
executive-order-9260-legion-merit.json,qwen2.5,True,344630542.0,11131581.0,6000000.0,321000000.0,375.0,40.0
executive-order-9257-enlarging-naval-petroleum-reserve-no-1.json,qwen2.5,True,1035483250.0,27983705.0,20000000.0,974000000.0,430.0,97.0
executive-order-9261-amending-regulations-concerning-foreign-service-pay-adjustment.json,qwen2.5,True,567950482.0,28161703.0,9000000.0,518000000.0,388.0,53.0
executive-order-9262-authorizing-the-secretary-navy-perform-and-exercise-certain.json,qwen2.5,True,336462775.0,10661630.0,7000000.0,313000000.0,374.0,39.0
executive-order-9263-revoking-the-designations-cordova-alaska-and-mahukona-hawaii-customs.json,qwen2.5,True,628736425.0,27908953.0,9000000.0,578000000.0,393.0,57.0
executive-order-9265-american-european-african-middle-eastern-and-asiatic-pacific-campaign.json,qwen2.5,True,333019977.0,10542049.0,6000000.0,310000000.0,374.0,39.0
executive-order-9264-extension-the-provisions-executive-order-no-9001-december-27-1941.json,qwen2.5,True,430151483.0,28275068.0,8000000.0,381000000.0,374.0,39.0
executive-order-9268-suspending-part-the-provisions-section-12-the-naval-aviation-cadet.json,qwen2.5,True,428931416.0,28546274.0,8000000.0,379000000.0,374.0,39.0
executive-order-9267-suspending-until-further-order-the-maximum-limitations-punishment-for.json,qwen2.5,True,464025012.0,11323371.0,7000000.0,440000000.0,391.0,55.0
executive-order-9266-establishing-buzzards-bay-and-vineyard-sound-defensive-sea-area.json,qwen2.5,True,603307744.0,29329461.0,10000000.0,551000000.0,391.0,55.0
executive-order-9269-modifying-the-limitation-fixed-fees-with-respect-contracts-the.json,qwen2.5,True,439741380.0,28066513.0,8000000.0,389000000.0,375.0,40.0
executive-order-9271-exemption-george-t-summerlin-from-compulsory-retirement-for-age.json,qwen2.5,True,449072806.0,28379437.0,8000000.0,399000000.0,375.0,40.0
executive-order-9270-correcting-executive-order-no-9257-october-15-1942-enlarging-naval.json,qwen2.5,True,587210025.0,10835663.0,8000000.0,562000000.0,427.0,69.0
executive-order-9272-extension-trust-periods-indian-lands-expiring-during-calendar-year.json,qwen2.5,True,439153854.0,28275960.0,8000000.0,390000000.0,375.0,40.0
executive-order-9274-authorizing-increase-the-number-units-and-members-the-womens-army.json,qwen2.5,True,347660417.0,12070711.0,8000000.0,321000000.0,375.0,40.0
executive-order-9273-amendment-executive-order-no-8910-september-27-1941-and-executive.json,qwen2.5,True,450370231.0,28447146.0,10000000.0,398000000.0,375.0,40.0
executive-order-9276-establishing-the-petroleum-administration-for-war-and-defining-its.json,qwen2.5,True,335518458.0,10816494.0,6000000.0,313000000.0,374.0,39.0
executive-order-9275-prescribing-additional-regulations-governing-persons-and-vessels.json,qwen2.5,True,432693653.0,25001901.0,8000000.0,390000000.0,375.0,40.0
executive-order-9277-award-the-purple-heart-persons-serving-with-the-navy-marine-corps-or.json,qwen2.5,True,448577055.0,29006549.0,18000000.0,389000000.0,374.0,39.0
executive-order-9278-appointment-benjamin-w-thoron-director-division-territories-and.json,qwen2.5,True,409143675.0,11270090.0,7000000.0,385000000.0,384.0,48.0
executive-order-9279-providing-for-the-most-effective-mobilization-and-utilization-the.json,qwen2.5,True,430053419.0,29308041.0,8000000.0,380000000.0,374.0,39.0
executive-order-9280-delegating-authority-with-respect-the-nations-food-program.json,qwen2.5,True,442420721.0,28231716.0,8000000.0,393000000.0,374.0,39.0
executive-order-9281-inspection-income-excess-profits-declared-value-excess-profits-and.json,qwen2.5,True,420655701.0,11409241.0,8000000.0,396000000.0,385.0,49.0
executive-order-9282-transferring-jurisdiction-over-certain-lands-from-the-secretary.json,qwen2.5,True,444053864.0,28529993.0,10000000.0,392000000.0,375.0,40.0
executive-order-9283-amendment-executive-order-no-9226-august-19-1942-prescribing.json,qwen2.5,True,447733382.0,28415084.0,8000000.0,397000000.0,375.0,40.0
executive-order-9284-transferring-certain-personnel-from-the-coast-and-geodetic-survey-the.json,qwen2.5,True,346138005.0,11119752.0,7000000.0,321000000.0,375.0,40.0
executive-order-9285-establishing-the-united-states-america-typhus-commission.json,qwen2.5,True,447239154.0,28301208.0,8000000.0,398000000.0,375.0,40.0
executive-order-9286-medal-for-merit.json,qwen2.5,True,447484009.0,29378615.0,8000000.0,397000000.0,375.0,40.0
executive-order-9287-transferring-certain-functions-from-the-council-national-defense-the.json,qwen2.5,True,343745937.0,11356991.0,7000000.0,320000000.0,375.0,40.0
executive-order-9288-transferring-the-control-and-jurisdiction-over-certain-tracts-land.json,qwen2.5,True,445920901.0,28932868.0,11000000.0,393000000.0,375.0,40.0
executive-order-9290-suspension-eight-hour-law-laborers-and-mechanics-employed-the-war.json,qwen2.5,True,341868536.0,11181065.0,7000000.0,318000000.0,375.0,40.0
executive-order-9289-regulations-governing-the-payment-overtime-compensation-employees-the.json,qwen2.5,True,447884821.0,28042677.0,8000000.0,398000000.0,375.0,40.0
executive-order-9291-authorizing-the-procurement-division-the-treasury-department-use.json,qwen2.5,True,433064690.0,28347516.0,8000000.0,389000000.0,375.0,40.0
executive-order-9292-establishing-the-hailstone-national-wildlife-refuge.json,qwen2.5,True,459837220.0,10530892.0,7000000.0,436000000.0,390.0,54.0
executive-order-9293-quarry-heights-military-reservation-canal-zone.json,qwen2.5,True,439710975.0,28568496.0,18000000.0,380000000.0,374.0,38.0
executive-order-9294-further-defining-the-functions-and-duties-the-office-defense.json,qwen2.5,True,437161373.0,28445182.0,18000000.0,377000000.0,374.0,39.0
executive-order-9295-amending-executive-order-no-9206-july-27-1942-prescribing-regulations.json,qwen2.5,True,474421986.0,10691685.0,8000000.0,449000000.0,392.0,56.0
executive-order-9296-amending-paragraph-1-title-ii-executive-order-no-9001-december-27.json,qwen2.5,True,447352641.0,29437005.0,8000000.0,397000000.0,375.0,40.0
executive-order-9297-making-certain-changes-the-customs-field-organization.json,qwen2.5,True,608620902.0,20789881.0,18000000.0,558000000.0,393.0,57.0
executive-order-9299-prescribing-regulations-and-procedure-with-respect-wage-and-salary.json,qwen2.5,True,436386050.0,28208963.0,8000000.0,387000000.0,374.0,39.0
executive-order-9298-amending-subdivisions-vii-and-xvi-schedule-the-civil-service-rules.json,qwen2.5,True,665563651.0,11546238.0,8000000.0,640000000.0,417.0,79.0
executive-order-93.json,qwen2.5,True,296496970.0,29084917.0,18000000.0,235000000.0,358.0,24.0
executive-order-9300-establishing-the-interdepartmental-committee-consider-cases.json,qwen2.5,True,436421268.0,28467865.0,8000000.0,387000000.0,374.0,39.0
executive-order-9301-establishing-minimum-wartime-workweek-forty-eight-hours.json,qwen2.5,True,336929587.0,11013182.0,6000000.0,313000000.0,374.0,39.0
executive-order-9302-transferring-the-commissioner-internal-revenue-certain-functions.json,qwen2.5,True,430501483.0,28660281.0,8000000.0,381000000.0,374.0,39.0
executive-order-9304-designating-the-honorable-martin-travieso-acting-judge-the-district.json,qwen2.5,True,344970381.0,10756924.0,7000000.0,321000000.0,375.0,40.0
executive-order-9303-amending-the-foreign-service-regulations-the-united-states.json,qwen2.5,True,461655921.0,29216517.0,18000000.0,401000000.0,375.0,40.0
executive-order-9305-transfer-certain-personnel-among-the-coast-and-geodetic-survey-and.json,qwen2.5,True,437560282.0,28171292.0,8000000.0,388000000.0,375.0,40.0
executive-order-9306-possession-relinquished-plants-triumph-explosives-inc-located-elkton.json,qwen2.5,True,343162196.0,10523681.0,7000000.0,320000000.0,375.0,40.0
executive-order-9307-amending-executive-order-no-8384-march-29-1940-prescribing.json,qwen2.5,True,538952538.0,12113901.0,14000000.0,500000000.0,385.0,49.0
executive-order-9309-controlling-government-requests-for-the-selective-service-deferment.json,qwen2.5,True,334402564.0,11107395.0,6000000.0,311000000.0,374.0,39.0
